0,1,2.69981622695
0,2,5.97013521195
0,3,8.70245814324
0,4,11.2920150757
0,5,13.1646051407
0,6,15.3570611477
0,7,19.5107033253
0,8,23.4347541333
0,9,26.7413554192
1,10,29.0884456635
1,11,31.5637247563
1,12,33.7622926235
1,13,37.2129864693
1,14,39.5306735039
1,15,42.7984294891
1,16,45.0925371647
1,17,48.8046042919
1,18,51.9963352681
1,19,53.4671931267
1,20,55.7091422081
1,21,60.6649961471
1,22,63.1346273422
1,23,65.9202730656
1,24,69.7128801346
1,25,71.95896101
1,26,75.5857591629
1,27,79.4692111016
1,28,81.8711690903
1,29,199.817148209
1,30,204.014067412
1,31,206.309154511
1,32,210.480419398
1,33,214.063958645
1,34,217.312654734
1,35,219.552002669
1,36,224.773092509
1,37,227.821372509
1,38,230.048421622
1,39,234.378835679
1,40,235.943155766
1,41,237.827008725
1,42,240.420958758
1,43,243.118494988
1,44,245.68793273
1,45,248.530181886
1,46,250.63280797
1,47,255.789932967
1,48,258.84086895
1,49,260.898060799
1,50,263.910321952
1,51,267.719479561
1,52,271.756910563
1,53,274.17050457
1,54,277.728096724
1,55,280.024866581
1,56,281.727759838
1,57,284.383936882
1,58,289.682174921
1,59,291.795310736
1,60,295.741967678
1,61,301.165682793
1,62,305.321190834
1,63,308.959192515
1,64,311.847983599
1,65,314.674093724
1,66,317.328303575
1,67,323.998570443
1,68,328.544109583
1,69,331.917432547
1,70,334.401598692
1,71,339.221523524
1,72,341.517869711
1,73,345.438088656
1,74,350.193448544
1,75,353.14228344
1,76,353.699257613
1,77,356.668489695
1,78,360.900733709
1,79,363.529500485
1,80,366.854372501
1,81,369.095483542
1,82,372.012530327
1,83,377.160414458
1,84,382.319423438
1,85,385.147845507
1,86,387.775161266
1,87,394.266140223
1,88,396.678963185
1,89,399.256459236
1,90,402.956622124
1,91,404.964614153
1,92,407.358357191
1,93,409.624159098
1,94,413.24203682
1,95,417.018797875
1,96,420.228087902
1,97,508.268270732
1,98,510.82759881
1,99,513.740429879
1,100,517.584514857
1,101,523.111487866
1,102,527.364406109
1,103,530.823233366
1,104,533.784204245
1,105,536.945644379
1,106,538.839666367
1,107,542.553327323
1,108,546.547975064
1,109,550.438521147
1,110,554.596331119
1,111,557.297051907
1,112,562.535290003
1,113,565.408895016
1,114,567.971862078
1,115,570.699873924
1,116,573.7088511
1,117,577.265894174
1,118,582.825127363
1,119,585.446454048
1,120,588.062109232
1,121,592.266722203
1,122,595.380959034
1,123,597.953265905
1,124,602.552149058
1,125,604.633700133
1,126,613.543777227
1,127,617.087496043
1,128,620.485754013
1,129,625.219398022
1,130,626.956058026
1,131,631.447406054
1,132,636.815132142
1,133,640.361855268
1,134,646.98377204
1,135,651.362540007
1,136,654.509205103
1,137,656.907757044
1,138,659.606132031
1,139,663.707184076
1,140,666.403668166
1,141,671.435791255
1,142,674.719696045
1,143,677.905053139
1,144,679.826134205
1,145,683.018264294
1,146,687.736393214
1,147,691.268186331
1,148,694.171088457
2,149,697.148142338
2,150,701.23544836
2,151,705.664414168
2,152,711.134173393
2,153,713.514876366
2,154,718.927018405
2,155,722.195875168
2,156,724.588356257
2,157,730.398463249
2,158,734.816928387
2,159,748.944076061
2,160,753.957367182
2,161,757.055769444
2,162,760.484711171
2,163,768.643606187
2,164,770.316459179
2,165,774.295399428
2,166,776.345543147
2,167,781.901911259
2,168,788.845447302
2,169,791.461687088
2,170,794.304589034
2,171,797.901124001
2,172,800.578101874
2,173,803.90709281
2,174,1176.06774091
2,175,1180.39593887
2,176,1183.6162386
2,177,1186.4948895
2,178,1188.95287967
2,179,1192.33071661
2,180,1195.81804538
2,181,1197.99385738
2,182,1201.10491443
2,183,1204.01906634
2,184,1207.43463826
2,185,1210.72122431
2,186,1215.56934309
2,187,1222.65061021
2,188,1227.4547112
2,189,1234.32894731
2,190,1238.08236909
2,191,1240.76452231
2,192,1242.97250152
2,193,1246.82704258
2,194,1251.02158832
2,195,1253.82493353
2,196,1256.01671768
2,197,1258.29189277
2,198,1263.56633449
2,199,1268.98227048
2,200,1271.30931449
2,201,1274.29357433
2,202,1277.38734961
2,203,1283.28472185
2,204,1286.29147363
2,205,1290.76331949
2,206,1293.52865148
2,207,1295.72348452
2,208,1298.35645842
2,209,1301.19303656
2,210,1305.11202669
2,211,1309.40142441
2,212,1312.37839842
2,213,1316.13923431
2,214,1325.04322719
2,215,1330.10152626
2,216,1337.05489326
2,217,1349.93048835
2,218,1354.37797737
2,219,1358.2678783
2,220,1360.87076116
2,221,1365.23770904
2,222,1369.45809722
2,223,1372.64777232
2,224,1375.70785833
2,225,1378.43628931
2,226,1384.13438511
2,227,1387.10675335
2,228,1390.60976029
2,229,1396.34471702
2,230,1399.41301703
2,231,1402.00756526
2,232,1409.64886331
2,233,1412.48566913
2,234,1415.70537925
2,235,1417.91738224
2,236,1422.93189406
2,237,1425.54897714
2,238,1429.0071032
2,239,1437.03590822
2,240,1443.54118705
2,241,1448.93206525
2,242,1451.84940219
2,243,1454.07422805
2,244,1457.05851126
2,245,1465.53813529
2,246,1470.21795439
2,247,1474.1239903
2,248,1476.07665634
2,249,1479.66011739
2,250,1484.49395538
2,251,1488.76501917
2,252,1493.19472337
2,253,1498.80716634
2,254,1502.13855029
2,255,1507.59202838
2,256,1509.4163034
2,257,1515.39069343
2,258,1519.33367633
2,259,1523.54083539
2,260,1527.90089345
2,261,1534.48016358
2,262,1538.20026159
2,263,1542.52891255
2,264,1546.36604643
2,265,1549.30089163
2,266,1551.77970982
2,267,1554.02863097
2,268,1558.37291384
2,269,1561.63552999
2,270,1566.39044499
2,271,1569.65895796
2,272,1575.87779784
2,273,1578.89686584
2,274,1582.667557
2,275,1584.51003075
2,276,1587.05504894
2,277,1590.87397599
2,278,1596.22049404
2,279,1599.09999585
2,280,1604.63815593
2,281,1607.11539793
2,282,1611.46048283
2,283,1613.78279781
2,284,1618.58128691
2,285,1621.21498418
2,286,1627.10235238
2,287,1630.12606311
2,288,1632.49085832
2,289,1635.14427424
2,290,1637.47295212
2,291,1640.72395921
2,292,1647.59049821
2,293,1650.66592931
2,294,1656.98345613
2,295,1660.52619338
2,296,1663.28243042
2,297,1666.56139636
2,298,1669.90988755
2,299,1673.18921471
2,300,1676.12924981
2,301,1679.08181071
2,302,1684.42369294
2,303,1689.18074298
2,304,1697.57279181
2,305,1702.83279776
2,306,1706.67697883
2,307,1710.61520481
2,308,1714.54198956
2,309,1717.38347769
2,310,1723.20977784
2,311,1727.87895895
2,312,1731.54033064
2,313,1734.46103454
2,314,1738.26615738
2,315,1741.33055353
2,316,1746.08015871
2,317,1749.44721556
2,318,1752.09790778
2,319,1756.02857685
2,320,1758.99738073
2,321,1765.33898163
2,322,1767.88395167
2,323,1772.78865766
2,324,1778.01499152
2,325,1785.22749949
2,326,1786.94889355
2,327,1789.59547424
2,328,1792.52892828
2,329,1797.29250741
2,330,1799.77893543
2,331,1801.97029829
2,332,1804.89469719
2,333,1808.67399431
2,334,1812.86712694
2,335,1818.61807012
2,336,1820.86583829
2,337,1824.30459737
2,338,1827.03687501
2,339,1830.18959212
2,340,1835.23706818
2,341,1841.03708911
2,342,1846.66033602
2,343,1851.35604906
2,344,1853.48965621
2,345,1855.85545922
2,346,1859.69103312
2,347,1862.36713505
2,348,1865.87940526
2,349,1868.5374539
2,350,1871.73263597
2,351,1874.43281507
2,352,1877.99044299
2,353,1882.33091403
2,354,1885.47053576
2,355,1888.14400983
2,356,1891.56736088
2,357,1893.96284485
2,358,1897.05763483
2,359,1899.205719
2,360,1902.35406995
2,361,1909.41732192
2,362,1914.70072699
2,363,1916.22018504
2,364,1920.71280909
2,365,1930.61576199
2,366,1933.59400988
2,367,1938.5692339
2,368,1941.42590785
2,369,1943.95181394
2,370,1947.53053093
2,371,1951.82213497
2,372,1953.97161889
2,373,1957.48715496
2,374,1960.26542402
2,375,1962.32980776
2,376,1964.82689571
2,377,1971.96656275
2,378,1975.35353684
2,379,1977.27249574
2,380,1987.28854871
2,381,1991.66483975
2,382,1995.50219679
2,383,1998.05884385
2,384,2001.91490102
2,385,2006.53625703
2,386,2009.33617401
2,387,2012.24507618
2,388,2015.75648213
2,389,2017.87301898
2,390,2020.33696485
2,391,2024.59046603
2,392,2028.05468225
2,393,2030.73881912
2,394,2035.33747911
2,395,2039.84680724
2,396,2044.57965422
2,397,2051.47553587
2,398,2055.99655008
2,399,2310.57992196
2,400,2314.01311016
2,401,2316.78548097
2,402,2323.565305
2,403,2325.22728396
2,404,2332.03264188
2,405,2338.50137305
2,406,2344.17595125
2,407,2348.43188524
2,408,2353.43269515
2,409,2356.26369405
2,410,2359.33331609
2,411,2363.2956531
2,412,2367.64756584
2,413,2371.250633
2,414,2373.86178184
2,415,2376.47874903
2,416,2381.35267878
2,417,2385.64309383
2,418,2388.48324203
2,419,2391.59382582
2,420,2395.19620586
2,421,2397.17290878
2,422,2400.36956763
2,423,2402.97078657
2,424,2406.76744557
2,425,2409.13436365
2,426,2411.61567569
2,427,2418.25341869
2,428,2422.04522371
2,429,2424.4011445
2,430,2428.46057558
2,431,2436.79808164
2,432,2444.00506568
2,433,2447.4410615
2,434,2450.78621054
2,435,2454.62641573
2,436,2461.14088773
2,437,2466.93770861
2,438,2470.88416076
2,439,2475.52929283
2,440,2479.55698776
2,441,2481.73284745
2,442,2484.31700444
2,443,2489.06467867
2,444,2490.95370054
2,445,2495.16409159
2,446,2499.3087337
2,447,2501.8195548
2,448,2506.30145979
2,449,2512.48228979
2,450,2514.84126067
2,451,2520.02944064
2,452,2522.43188167
2,453,2525.02075171
2,454,2528.9247365
2,455,2532.63135457
2,456,2535.90660858
2,457,2538.39240861
2,458,2582.46654558
2,459,2584.7330947
2,460,2588.08043575
2,461,2591.11660075
2,462,2593.85340166
2,463,2596.95719885
2,464,2600.2315228
2,465,2603.12711978
2,466,2609.26250243
2,467,2612.26781845
2,468,2617.14984345
2,469,2625.28161836
2,470,2628.47636532
2,471,2631.60526442
2,472,2638.60933328
2,473,2641.56238032
2,474,2646.09738946
2,475,2649.53505063
2,476,2652.21528054
2,477,2655.78807067
2,478,2659.02143359
2,479,2661.62006974
2,480,2669.74195671
2,481,2672.68294072
2,482,2675.62373448
2,483,2680.15705753
2,484,2688.79775166
2,485,2691.52313471
2,486,2699.84324479
2,487,2702.39307261
2,488,2707.36552262
2,489,2712.55379868
2,490,2714.69631052
2,491,2720.89552855
2,492,2723.71428966
2,493,2729.62812066
2,494,2734.58764744
2,495,2739.07401752
2,496,2743.86987066
2,497,2746.42588663
2,498,2748.67287254
2,499,2752.03869271
2,500,2755.77265263
2,501,2759.02858043
2,502,2762.95062637
2,503,2771.8073144
2,504,2778.74949836
2,505,2781.24953556
2,506,2793.18891359
2,507,2798.00579238
2,508,2802.10054636
2,509,2805.98623037
2,510,2813.15210939
2,511,2817.46573114
2,512,2822.7126472
2,513,2826.20912433
2,514,2829.81118941
2,515,2835.51133919
2,516,2837.98185039
2,517,2840.90523815
2,518,2842.91578937
2,519,2847.17409253
2,520,2854.39538049
2,521,2858.72444224
2,522,2862.12467933
2,523,2864.88761354
2,524,2869.20088863
2,525,2871.95889449
2,526,2874.63369155
2,527,2877.44386553
2,528,2882.52986359
2,529,2886.28571463
2,530,2889.55001163
2,531,2893.97800971
2,532,2899.57473445
2,533,2902.35251832
2,534,2906.01970435
2,535,2909.82244945
2,536,2915.96831727
2,537,2923.06606054
2,538,2924.93055534
2,539,2927.44804645
2,540,2933.28819156
2,541,2938.02434539
2,542,2940.58486843
2,543,2946.71298242
2,544,2950.74191355
2,545,2957.50366235
2,546,2961.7147615
2,547,2964.66083861
2,548,2970.9549818
2,549,2973.08981276
2,550,2978.94733787
2,551,2984.88926983
2,552,2987.9013927
2,553,2992.04789567
2,554,2997.58941745
2,555,3001.7767024
2,556,3007.96131945
2,557,3012.49019742
2,558,3016.3819902
2,559,3021.17957043
2,560,3024.11509156
2,561,3029.00318075
2,562,3031.43317341
2,563,3040.99582053
2,564,3053.03503155
2,565,3058.14726233
2,566,3061.76691747
2,567,3065.78730274
2,568,3071.10599661
2,569,3074.07418156
2,570,3077.2675016
2,571,3080.28041553
2,572,3083.26939559
2,573,3090.4503715
2,574,3094.2083087
2,575,3097.89732194
2,576,3100.43606496
2,577,3102.88208795
2,578,3106.00948191
2,579,3111.61685109
2,580,3117.19680881
2,581,3121.36309386
2,582,3126.44345808
2,583,3130.18880797
2,584,3132.29962707
2,585,3134.89215327
2,586,3137.79045606
2,587,3141.50467206
2,588,3145.63284015
2,589,3150.62210632
2,590,3152.33148599
2,591,3156.38298297
2,592,3163.56726313
2,593,3165.67929507
2,594,3168.05664229
2,595,3172.86618448
2,596,3176.67276335
2,597,3179.57626843
2,598,3182.09153652
2,599,3187.03808856
2,600,3189.61302829
2,601,3194.13946533
2,602,3195.8828454
2,603,3199.54441715
2,604,3202.49197316
2,605,3204.52097702
2,606,3210.56594921
2,607,3214.33124805
2,608,3219.60325813
2,609,3227.11111808
2,610,3229.71128822
2,611,3235.20578098
2,612,3239.6042161
2,613,3244.54040408
2,614,3250.32198692
2,615,3254.17477989
2,616,3256.75942993
2,617,3260.5082469
2,618,3262.61743474
2,619,3265.7474649
2,620,3268.88243199
2,621,3271.2750938
2,622,3274.71169185
2,623,3280.40416885
2,624,3283.69179798
2,625,3289.62486171
2,626,3292.12605071
2,627,3297.68857383
2,628,3301.8675437
2,629,3303.99087787
2,630,3306.39652872
2,631,3310.97085691
2,632,3318.06578278
2,633,3321.18895102
2,634,3324.61848116
2,635,3326.67848301
2,636,3331.138062
2,637,3334.79129386
2,638,3338.86455965
2,639,3341.23114085
2,640,3346.66595507
2,641,3349.73720717
2,642,3364.3767221
