1,1,1,1,1,1,2,38,1,21,1,1,1,1,27,5571,440,64,67,21,191,1073,11,678,398,17,1,5,6,1017,161,241,221,1305,192,6,44,10,17,32.7,92,1,45,1,8,70,22,7,135,1,43,34,7,13,0,33,23,6,2,0,143,48,0,4.41E+03,197,2,14,0,20.8,79.2,0,3,0,37,1.5,94.5,0,13,13,0,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0,2,3,0,0,0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,yes
1,1,1,1,1,1,1,31,1,35,1,1,1,1,32,5679,480,138,140,25,190,952,20,781,392,34,1,5,12,1147,166,243,223,1490,335,15,34,14,15,32.4,169,21,28,0,9,66,14,8,30,27,40,28,2,0,0,49,31,13,1,0,187,75,0,3.96E+03,225,4,70,0,17.4,82.6,2,4,2,41,1.5,91.9,0,17,17,3,3,0,7,2,1,0,2,0,4,0,2,0,0,0,0,1,5,0,14,1,4,2,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,0,1,no
1,1,1,1,1,1,1,22,1,14,1,1,1,1,31,5295,553,322,335,42,303,1272,54,1049,570,93,1,5,16,1541,228,351,319,2085,364,65,62,11,27,27.9,68,63,21,1,17,86,18,6,60,80,12,16,2,0,0,38,28,16,1,0,320,132,0,1.58E+03,404,3,38,2,20.5,79.5,4,5,9,45,1.57,97,0,0,0,6,3,3,19,6,4,3,2,3,2,0,2,1,2,4,0,6,5,8,5,0,22,1,2,1,0,1,2,2,1,6,0,1,2,5,1,0,0,1,0,1,no
1,1,1,1,1,1,2,67,1,69,1,1,1,1,23,5991,613,146,160,21,356,1698,30,884,660,60,1,5,13,1421,199,276,264,1740,63,21,10,15,9,30.8,112,34,47,8,13,94,27,8,111,31,58,45,5,5,0,33,49,9,1,0,243,45,0,5.90E+03,264,1,4,0,20.7,79.3,6,5,0,41,1.5,94.2,0,20,20,5,0,3,7,1,1,2,0,5,1,0,0,1,1,1,0,0,3,0,4,1,11,0,0,1,0,1,1,0,2,1,0,0,2,0,0,1,1,0,2,1,yes
1,1,1,1,1,1,1,47,1,69,1,1,1,1,28,8193,708,151,155,33,349,1665,30,1345,680,40,1,5,24,1535,269,434,352,2553,412,17,47,15,54,24.1,170,24,0,0,0,0,0,9,0,23,0,0,0,0,0,59,32,0,0,0,257,259,0,5.74E+03,371,3,8,0,19.1,80.9,0,6,0,55,1.48,95.1,19,0,0,2,1,0,1,1,3,1,1,2,2,0,1,2,1,2,0,1,23,0,113,0,47,0,1,2,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,28,6006,408,204,202,31,254,934,31,651,377,44,0,5,12,881,123,222,198,1207,308,32,35,15,15,28.6,38,44,0,0,0,0,0,2,0,36,0,0,0,0,0,36,5,0,0,0,154,98,0,1.10E+03,191,3,14,0,15.6,84.4,0,6,0,43,1.58,97.7,0,0,0,2,1,4,0,0,1,2,2,4,1,0,2,1,1,1,0,1,9,0,27,0,2,2,1,0,3,1,3,1,0,0,1,1,2,2,2,0,0,1,1,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,36,13205,812,180,188,30,391,1327,32,1199,680,46,0,5,26,1152,289,399,309,2426,636,22,105,9,75,28.8,236,37,0,0,0,0,0,12,0,31,0,0,0,0,0,63,113,0,0,0,221,251,0,2.70E+03,353,7,111,0,15,85,0,5,0,42,1.32,91.2,0,0,0,3,4,1,86,3,3,1,0,5,1,0,0,2,1,0,0,0,13,0,107,1,27,1,1,1,2,1,1,1,0,1,0,0,1,5,0,1,1,1,2,0,no
1,1,1,1,1,1,1,16,1,32,1,1,1,1,26,7916,696,221,231,24,315,1542,16,1168,635,53,1,5,15,2094,293,372,343,2483,622,34,64,15,26,27.7,42,55,138,34,4,33,4,4,12,76,45,20,2,0,1,47,26,5,0,0,303,76,0,268,377,3,31,0,17.5,82.5,0,6,0,48,1.41,98.2,1,0,0,1,4,1,25,2,2,12,4,2,3,0,1,2,1,1,0,4,3,0,44,1,9,1,2,0,3,1,2,0,2,3,1,0,0,1,1,1,2,2,0,1,no
1,1,1,1,1,1,2,29,1,1,1,1,1,1,28,3137,335,216,208,31,195,721,34,595,355,42,1,5,11,1043,131,192,181,1178,96,23,5,5,10,30.4,15,39,9,5,4,20,10,4,12,53,6,4,5,4,3,21,7,2,3,0,149,7,0,254,154,5,6,0,17.9,82.1,0,4,0,56,1.48,98.8,0,0,0,3,1,1,6,2,0,3,1,4,0,0,2,4,0,0,0,2,1,0,2,1,0,0,2,0,1,0,2,4,0,1,0,0,1,1,1,1,1,2,2,0,yes
1,1,1,1,1,1,3,57,1,28,1,1,1,1,28,1937,229,162,155,18,122,607,11,442,281,37,1,5,6,388,86,142,122,667,94,12,17,3,19,30.2,30,33,59,2,6,72,33,2,149,53,49,32,23,13,3,12,16,1,6,0,58,6,1,1.46E+03,77,10,11,0,26.1,73.9,7,3,0,31,1.58,96,0,23,23,2,1,0,2,0,0,2,0,2,2,0,2,3,1,4,0,2,1,0,0,1,2,2,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,yes
1,1,1,1,1,1,1,23,1,19,1,1,1,1,26,8925,639,80,77,12,272,1411,8,912,548,18,1,5,12,1432,188,303,283,1680,250,11,46,15,18,30.8,37,11,115,2,5,65,37,9,126,9,26,10,3,0,0,49,10,11,1,0,153,33,0,1.02E+03,203,2,29,0,18.2,81.8,0,5,2,35,1.81,98.2,0,0,0,1,2,1,3,2,2,0,1,1,2,0,0,0,1,1,0,0,2,0,9,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,1,no
1,1,1,1,1,1,0,21,1,0,1,1,1,1,37,6502,500,242,252,41,353,1426,24,786,592,65,1,5,7,1548,192,249,243,1643,135,34,26,8,4,40.4,7,47,101,9,21,45,16,11,115,69,0,0,14,0,3,38,0,8,2,0,132,124,0,7,187,4,6,0,18,82,0,4,0,51,1.68,99.7,0,0,0,4,1,2,0,2,3,4,5,3,1,0,3,4,4,3,0,0,2,0,4,1,29,4,2,1,1,0,1,0,0,1,0,0,1,1,1,1,0,3,0,1,yes
1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,2,64,1,55,1,1,1,1,28,7265,487,210,226,43,233,1820,36,823,478,73,1,5,13,1187,181,261,220,1475,317,36,51,7,36,29.5,114,34,41,4,8,53,16,7,119,49,39,27,6,10,2,30,22,2,2,0,113,72,0,5.18E+03,178,2,18,0,17.9,82.1,0,5,0,41,1.66,94.4,3,7,7,2,4,2,3,3,1,1,1,1,1,0,0,2,3,2,0,5,5,0,10,1,11,4,1,1,1,3,0,0,0,3,0,0,1,2,0,0,1,0,0,0,yes
1,1,1,1,1,1,1,29,1,56,1,1,1,1,34,12361,681,282,270,37,258,975,44,957,479,67,1,5,14,1491,192,321,301,1886,389,38,50,17,19,25.3,153,59,105,0,3,35,16,5,94,58,18,16,6,0,1,44,36,0,3,0,243,80,0,1.01E+04,302,4,31,0,15.9,84.1,0,4,0,38,1.36,93.8,0,0,0,1,2,1,13,0,2,3,2,7,2,0,2,1,4,3,0,2,1,0,20,1,9,0,2,1,1,0,2,3,0,1,1,0,0,2,0,1,0,1,0,0,yes
1,1,1,1,1,1,2,47,1,49,1,1,1,1,33,9110,629,340,342,28,209,1172,44,1052,489,88,1,5,15,1979,233,380,354,2108,357,65,67,8,21,26.8,136,78,79,6,17,131,37,8,79,94,84,72,13,23,1,38,72,5,5,0,342,44,0,6.89E+03,428,10,17,0,19,81,1,4,0,46,1.39,93.8,9,30,30,4,1,3,53,3,5,2,4,5,3,0,4,3,5,4,0,6,5,0,30,1,10,2,3,0,0,2,2,1,0,4,0,0,4,3,4,1,0,0,2,0,yes
1,1,1,1,1,1,2,76,1,6,1,1,1,1,29,6860,645,195,215,24,351,2115,32,1141,699,69,1,5,16,1637,256,361,338,2348,201,31,45,18,23,27.2,25,44,16,6,14,66,42,8,210,55,8,7,10,2,2,59,1,3,3,0,385,50,0,1.10E+03,442,4,12,0,20.3,79.7,0,4,0,56,2.06,99.3,0,5,5,3,0,2,0,2,0,1,0,2,1,0,1,2,2,1,0,2,0,0,9,1,12,1,1,1,0,1,0,2,1,1,2,0,2,1,0,0,0,0,0,1,yes
1,1,1,1,1,1,2,44,1,73,1,1,1,1,28,6935,587,234,245,25,301,1044,47,978,562,61,1,5,10,1685,202,325,290,1939,259,43,57,12,23,31.9,174,46,119,8,16,150,38,9,60,56,97,94,26,6,1,45,48,2,13,0,262,100,0,5.69E+03,337,6,18,0,20.3,79.7,7,5,0,38,1.49,92.9,3,38,38,4,3,1,8,0,1,2,4,1,2,0,2,3,1,2,0,1,12,0,36,1,15,3,2,3,0,0,0,2,1,4,0,0,1,1,0,1,0,0,4,1,no
1,1,1,1,1,1,1,13,1,25,1,1,1,1,27,9158,681,103,110,24,322,1641,18,1079,640,27,1,5,22,1694,294,376,336,2388,537,12,114,16,35,29.7,195,12,14,0,10,75,17,12,32,17,52,46,2,0,1,55,35,2,2,0,331,68,0,6.35E+03,466,5,77,0,16.9,83.1,0,9,0,36,1.47,93.8,5,0,0,1,3,0,8,0,2,0,0,0,2,0,0,0,3,0,0,0,4,0,15,1,14,1,0,0,0,2,0,1,2,2,1,2,2,1,1,0,0,0,0,1,yes
1,1,1,1,1,1,0,9,1,0,1,1,1,1,30,7325,545,239,250,31,253,1380,46,903,468,72,1,5,16,1209,206,286,257,1793,315,42,39,18,20,23.3,6,56,0,0,0,0,0,6,0,45,0,0,0,0,0,49,6,0,0,0,245,41,0,0,290,6,5,0,18.1,81.9,0,5,0,49,1.45,99.6,0,0,0,2,2,3,6,1,2,2,1,3,1,0,2,3,1,1,0,2,7,0,16,1,6,2,1,1,2,1,1,0,1,1,0,1,1,2,1,1,0,0,0,0,yes
0,0,1,1,1,1,0,0,1,0,1,1,1,1,33,18536,1387,309,336,48,543,2191,60,2077,1115,86,1,5,31,1975,549,656,518,4525,871,52,110,16,105,28.9,151,72,0,0,0,0,0,19,0,71,0,0,0,0,0,131,35,0,0,0,522,579,0,5.53E+03,686,6,112,0,16.2,83.8,0,7,0,56,1.53,97.3,1,0,0,4,3,2,19,3,3,3,7,3,2,0,3,4,4,2,0,4,31,0,414,1,53,7,3,1,1,1,4,7,2,3,3,0,4,1,0,0,0,3,2,1,no
1,1,1,1,1,1,1,15,1,20,1,1,1,1,31,7424,705,320,333,25,338,1239,34,1298,621,86,1,5,11,2011,252,454,388,2637,624,65,134,21,58,34.3,232,72,83,0,17,86,23,7,47,106,56,38,2,0,2,76,86,8,0,0,379,101,0,4.56E+03,530,7,104,0,17.4,82.6,0,8,0,49,1.46,92.5,1,0,0,7,2,5,54,6,4,3,1,7,2,0,2,6,2,5,0,1,7,0,31,1,12,1,0,3,1,0,2,5,0,2,4,1,3,2,1,0,0,1,3,1,yes
1,1,1,1,1,1,1,22,1,18,1,1,1,1,33,7917,657,267,289,32,364,1172,53,1156,665,94,1,5,20,2192,249,390,370,2275,356,52,35,5,18,29.5,47,60,322,9,7,30,9,9,52,59,6,6,9,0,1,61,20,8,1,0,239,157,0,1.36E+03,290,5,1,0,17.5,82.5,0,6,0,46,1.49,98.1,0,6,6,3,2,3,1,4,1,1,2,2,4,0,1,1,1,1,0,3,2,0,7,1,16,3,1,0,2,1,1,1,1,1,0,1,1,5,1,0,0,1,1,1,no
0,0,1,1,1,1,0,0,1,0,1,1,1,1,34,14764,1138,473,498,47,450,2341,51,1722,901,141,1,5,32,3483,414,553,446,3580,1402,80,126,26,94,28.5,176,104,0,0,0,0,0,14,0,182,0,0,0,0,0,95,43,0,0,0,390,179,0,3.16E+03,567,15,71,0,17.5,82.5,0,7,0,45,1.42,96,10,0,0,6,2,7,6,5,3,2,4,4,7,0,3,3,1,6,0,6,9,0,54,1,41,5,4,1,2,1,1,2,1,1,1,3,1,2,1,1,0,6,1,1,no
1,1,1,1,1,1,1,25,1,57,1,1,1,1,35,7915,716,132,138,20,299,1565,21,1280,646,42,1,5,20,1779,310,468,440,2661,293,19,76,13,24,28.6,210,21,0,0,0,0,0,17,0,22,0,0,0,0,0,66,86,0,0,0,369,81,0,5.39E+03,459,0,61,0,18.1,81.9,0,6,0,36,1.35,93,0,0,0,1,0,0,62,0,2,1,2,1,2,0,1,0,0,0,0,1,3,0,24,1,13,0,1,0,0,0,3,1,1,1,0,0,0,0,2,1,0,0,0,1,no
1,1,1,1,1,1,1,8,1,8,1,1,1,1,26,4886,354,180,179,24,205,862,22,590,335,48,1,5,11,622,106,205,184,948,162,29,17,7,21,25.4,72,43,11,1,8,27,7,5,11,35,18,12,3,0,0,23,27,0,0,0,82,30,0,3.28E+03,99,4,7,0,17.4,82.6,0,5,0,37,1.33,94,0,0,0,4,3,2,1,2,0,1,0,0,3,0,0,2,0,1,0,3,0,0,0,0,0,0,2,0,1,0,2,1,0,2,0,0,0,0,0,0,0,2,0,1,yes
1,1,1,1,1,1,2,70,1,97,1,1,1,1,34,13205,815,366,369,49,296,1522,57,1147,612,97,1,5,21,1961,246,396,392,2138,187,51,13,14,4,32.7,159,84,101,9,23,187,46,7,315,94,122,106,11,9,2,55,25,11,4,0,285,118,0,1.02E+04,302,9,8,0,17.6,82.4,7,6,1,43,2,94.7,0,48,48,2,4,0,0,3,4,4,6,8,2,1,2,1,4,6,0,2,0,0,89,0,4,5,4,1,3,1,1,8,0,1,1,1,2,2,1,0,0,2,2,0,yes
1,1,1,1,1,1,1,7,1,32,1,1,1,1,32,8236,546,230,217,31,266,933,38,1018,462,52,0,5,10,1271,189,366,306,1913,297,38,46,21,50,29.9,154,35,39,1,5,43,6,6,28,43,35,32,2,0,1,41,62,0,0,0,196,79,0,2.58E+03,272,3,26,0,15.1,84.9,0,5,0,37,1.63,93.1,3,0,0,1,2,3,16,1,0,1,1,3,4,0,4,3,2,0,0,2,6,0,44,1,27,0,1,3,0,1,3,2,1,1,0,1,1,0,0,0,0,1,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,1,3,2,0,1,39,0,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33.3,66.7,0,2,0,1,1.5,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,24,13333,742,258,258,21,332,1457,31,1108,550,57,0,5,14,1598,218,343,298,2242,362,47,78,9,28,32.7,141,59,0,0,0,0,0,10,0,76,0,0,0,0,0,58,25,0,0,0,271,113,0,3.90E+03,382,6,57,0,15,85,0,5,0,48,1.56,95.3,14,0,0,4,5,1,0,3,2,4,1,5,6,0,1,0,2,1,0,1,11,0,67,1,19,1,0,1,1,3,2,1,0,2,1,2,0,2,0,1,0,1,1,0,no
1,1,1,1,1,1,1,19,1,27,1,1,1,1,23,4389,441,49,47,9,271,1376,11,858,494,10,1,3,12,1291,199,330,302,1594,235,4,57,3,23,26.7,105,0,41,3,12,62,9,6,45,0,64,38,5,0,2,43,45,3,2,0,302,129,0,2.97E+03,359,4,19,0,20.1,79.9,0,5,0,34,1.4,94.2,0,14,14,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5,0,33,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,no
1,1,1,1,1,1,2,40,1,5,1,1,1,1,30,15847,1142,280,288,34,459,2065,53,1876,894,67,1,5,20,3398,377,623,552,4013,835,62,93,21,56,31.2,28,54,135,10,26,87,48,12,165,55,11,10,10,2,1,86,11,3,2,0,519,345,0,1.42E+03,668,5,19,0,15.6,84.4,0,6,0,51,1.81,99.3,9,5,5,2,5,1,7,1,2,3,5,1,3,0,1,4,1,3,0,2,12,0,103,1,47,0,3,1,2,3,3,1,0,8,0,1,2,3,1,1,1,3,6,1,no
1,1,1,1,1,1,2,42,1,37,1,1,1,1,32,5078,386,147,136,21,176,767,16,640,319,31,1,5,11,1278,101,207,188,1301,208,17,25,8,19,29.8,69,21,0,0,0,0,0,9,0,29,0,0,0,15,0,28,39,0,0,0,158,7,0,3.44E+03,185,4,0,0,17.4,82.6,0,3,0,41,1.71,94.7,0,0,0,1,2,1,2,2,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,yes
0,0,0,0,0,0,0,0,1,0,1,1,1,1,33,15773,1037,271,273,40,460,2311,30,1795,851,70,0,5,29,2440,391,562,418,3336,1023,48,110,21,97,29.6,152,54,0,0,0,0,0,9,0,68,0,0,0,0,0,88,58,0,0,0,351,625,0,3.95E+03,493,6,36,0,15,85,0,7,0,39,1.44,96.1,8,0,0,2,3,3,26,3,2,6,0,3,2,0,1,4,4,4,0,2,38,0,297,1,19,4,2,0,0,1,3,2,2,1,1,2,0,2,0,1,0,2,0,0,no
1,1,1,1,1,1,1,8,1,13,1,1,1,1,26,9206,772,183,184,19,253,1204,13,1359,549,46,0,5,18,1554,288,430,341,2775,475,27,88,25,76,33.3,42,40,78,5,7,27,7,7,23,59,15,13,6,0,1,81,0,0,3,0,331,190,0,1.49E+03,436,2,15,0,15.7,84.3,0,5,0,38,1.8,99,9,0,0,2,1,2,0,1,1,4,3,3,2,1,1,2,0,3,0,2,10,0,100,1,8,2,1,1,1,0,2,0,0,2,0,2,0,2,0,1,0,2,3,0,yes
1,1,1,1,1,1,1,10,1,6,1,1,1,1,35,8256,647,377,384,31,291,1309,50,1012,536,95,1,5,16,1689,235,322,289,2063,282,60,62,12,23,28.9,17,99,11,4,6,26,8,9,13,109,6,6,1,0,0,46,12,6,0,0,236,111,0,1.89E+03,305,6,8,0,16.2,83.8,0,6,0,49,1.43,99.1,0,0,0,3,6,2,6,4,4,6,5,5,0,0,1,2,0,1,0,7,10,0,71,1,7,3,3,5,1,3,1,1,0,1,1,0,6,3,0,1,1,4,1,0,no
1,1,1,1,1,1,1,4,1,27,1,1,1,1,30,11089,842,259,259,35,428,1849,44,1256,745,63,1,5,16,1792,277,434,391,2475,412,41,115,25,42,34,159,56,43,3,3,57,10,7,11,53,49,44,7,0,2,54,45,0,1,0,294,35,0,7.65E+03,416,4,35,0,17.6,82.4,0,5,0,45,1.47,94.8,1,0,0,5,0,1,3,3,1,2,5,4,5,0,0,4,3,4,0,2,1,0,7,1,6,3,3,4,0,0,0,2,0,1,0,0,1,0,0,1,1,0,2,1,yes
1,1,1,1,1,1,1,8,1,11,1,1,1,1,28,3906,295,198,189,21,208,716,29,417,323,44,1,5,3,548,87,142,138,722,54,32,13,3,1,30,81,29,25,2,2,20,2,1,14,50,10,11,5,0,0,12,27,3,4,0,98,2,0,3.26E+03,112,3,2,0,19.4,80.6,3,4,1,46,1.42,91.3,1,0,0,3,1,1,2,0,1,1,1,2,0,0,0,1,1,1,0,1,2,1,2,1,0,1,2,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,yes
1,1,1,1,1,1,1,25,1,38,1,1,1,1,27,11091,763,341,367,33,319,1607,39,1185,583,102,1,5,24,2011,239,389,354,2219,631,72,104,13,32,30.7,99,89,13,0,1,54,15,8,148,107,45,38,1,0,0,66,34,0,0,0,195,89,0,8.61E+03,304,14,23,0,16.8,83.2,6,5,0,56,1.62,96.2,3,0,0,4,4,7,3,2,0,4,3,4,5,0,5,1,2,2,0,3,2,0,21,1,2,2,3,0,1,1,1,1,1,6,0,0,2,3,1,0,0,2,2,0,yes
1,1,1,1,1,1,1,12,1,20,1,1,1,1,32,8132,631,295,299,37,318,1475,34,884,575,72,1,5,13,1432,212,317,293,1857,226,41,31,17,19,28.2,130,47,39,6,7,35,5,6,14,108,21,20,4,0,0,41,40,2,2,0,262,35,0,6.54E+03,298,3,7,0,17.1,82.9,6,3,1,45,1.43,94.2,0,20,20,9,3,0,3,6,8,6,3,2,2,1,1,0,1,1,0,3,5,0,0,1,5,4,4,0,1,0,3,3,3,4,0,3,5,1,2,1,0,1,1,1,no
0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,18,5,6,5,2,9,6,0,4,9,1,0,1,0,2,0,1,1,4,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,37.5,0,1,0,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,1,3,75,1,21,1,1,1,1,36,11289,894,356,340,25,532,2351,27,1385,938,83,1,5,18,5263,305,484,461,2555,765,49,66,16,22,28.1,222,88,83,14,28,156,59,15,192,115,64,56,12,24,4,68,63,6,5,0,314,136,11,7.82E+03,397,9,37,0,17.9,82.1,0,4,7,41,1.7,93.3,0,0,0,8,1,3,7,4,1,5,2,2,2,0,1,0,3,3,0,4,1,0,12,1,17,3,1,2,2,1,2,0,0,1,2,0,5,2,1,0,3,1,5,1,no
0,0,1,1,1,1,0,0,1,0,1,1,1,1,37,10003,818,227,238,42,343,2058,34,1345,656,62,1,5,23,1197,279,422,339,2602,652,31,131,15,76,28.5,125,46,0,0,0,0,0,10,0,48,0,0,0,0,0,65,22,0,0,0,199,91,0,6.45E+03,337,7,32,0,16.9,83.1,0,6,0,51,1.56,96.4,0,0,0,4,4,2,8,3,4,2,1,0,2,0,0,2,0,0,0,1,6,0,44,1,7,2,2,1,2,4,2,2,2,5,0,0,2,0,1,0,0,2,1,1,no
0,0,0,0,0,0,0,0,1,0,1,1,1,1,25,7200,608,118,118,18,247,1113,12,944,475,24,0,5,10,1652,228,342,330,1901,405,12,43,14,8,34.5,116,23,0,0,0,0,0,8,0,28,0,0,0,0,0,61,40,0,0,0,285,63,0,1.34E+03,337,3,46,0,16.6,83.4,0,5,0,38,1.34,94.8,0,0,0,2,3,2,19,2,1,0,0,0,2,0,2,1,0,2,0,2,4,0,5,1,9,0,2,0,1,1,0,1,1,2,0,0,0,2,1,0,0,1,4,0,no
1,1,1,1,1,1,1,19,1,15,1,1,1,1,27,22478,1531,208,239,33,501,2847,33,2368,1086,63,1,5,35,4384,501,743,578,5149,1020,49,154,29,111,29.2,127,52,73,8,8,54,13,18,41,45,15,15,9,0,1,116,64,9,4,0,700,484,0,5.11E+03,951,3,57,0,15.4,84.6,0,7,7,54,1.56,97.5,38,0,0,9,5,4,46,2,4,4,2,5,1,0,1,1,1,5,2,1,35,2,291,0,44,3,2,3,1,2,1,0,1,1,0,0,3,2,0,0,0,1,1,1,no
1,1,1,1,1,1,2,51,1,54,1,1,1,1,27,4504,402,181,188,29,244,1045,28,543,468,53,1,5,9,977,160,168,159,1027,164,33,23,9,9,44.9,76,30,86,12,7,67,22,4,142,41,48,36,24,5,4,25,33,2,6,0,93,32,0,3.29E+03,119,3,3,0,21.7,78.3,3,4,0,42,1.5,93.5,0,23,23,4,3,1,0,1,1,1,3,2,2,0,1,0,1,5,0,3,0,0,9,1,3,1,0,2,2,0,0,1,1,2,1,0,0,1,0,1,0,1,1,1,yes
1,1,1,1,1,1,1,4,1,1,1,1,1,1,34,5371,535,188,197,24,212,888,29,822,419,51,1,5,13,824,189,239,221,1789,270,47,58,14,15,34.6,34,35,0,0,0,0,0,3,0,28,0,0,0,0,0,41,3,0,0,0,187,141,0,458,252,5,24,0,17.5,82.5,0,5,0,47,1.41,98.6,1,0,0,4,4,2,3,3,1,2,3,2,2,0,1,2,1,2,0,2,3,0,42,0,4,1,4,1,0,1,0,1,0,3,0,0,1,1,1,0,0,1,0,1,no
1,1,1,1,1,1,1,75,1,81,1,1,1,1,36,15216,1043,481,469,37,298,2296,69,1481,803,113,1,5,27,3915,430,521,384,2921,1274,75,125,20,88,32.4,331,109,100,1,21,126,34,9,155,143,66,62,10,0,1,72,235,9,4,0,388,618,0,1.10E+04,527,17,120,0,17.1,82.9,9,5,0,40,1.7,88.6,0,31,31,2,12,5,170,6,2,3,0,4,12,0,2,4,2,2,0,4,49,0,20,1,14,6,2,1,4,0,2,2,1,0,1,1,1,3,1,1,0,4,5,0,yes
1,1,1,1,1,1,1,18,1,4,1,1,1,1,27,4476,444,183,187,31,283,949,27,888,456,42,0,5,19,2234,155,296,261,1715,383,19,65,7,24,27.9,25,36,2,0,2,24,16,9,15,47,4,4,1,0,0,44,11,2,1,0,176,125,0,1.74E+03,259,4,9,0,17.5,82.5,0,5,0,43,1.45,98.6,2,0,0,5,3,2,1,1,0,0,2,0,4,0,1,2,3,1,0,1,9,0,25,1,16,3,0,1,0,1,1,0,0,2,0,1,1,1,0,1,1,2,1,0,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,0,1,1,0,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,50,0,1,0,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,1,1,1,1,0,0,1,0,1,1,1,1,28,11773,990,193,200,27,305,1408,26,1377,647,48,1,5,27,1798,311,438,339,2835,620,38,82,19,76,28.4,151,39,30,3,4,43,8,9,20,42,31,23,2,0,0,62,69,6,0,0,383,158,0,4.41E+03,500,5,47,0,19.1,80.9,0,6,2,47,1.31,95,2,0,0,3,3,3,42,3,4,2,1,2,6,0,1,2,0,0,2,1,12,0,52,1,26,4,1,3,0,1,0,5,0,1,0,1,2,0,0,1,0,0,2,1,no
1,1,1,1,1,1,1,27,1,26,1,1,1,1,23,5149,426,204,191,29,187,840,23,525,381,40,1,5,11,655,136,162,141,971,136,34,24,10,20,28.1,29,34,83,15,18,61,7,4,76,48,45,35,10,0,0,24,25,1,0,0,94,10,0,1.15E+03,119,3,14,0,22.2,77.8,10,4,0,33,1.45,96.5,0,12,12,5,2,0,23,0,2,2,3,2,1,1,2,1,3,3,0,1,1,0,2,0,1,0,3,0,1,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,66.7,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
